Kode_Promo|TanggalPromo|AREAID|Distributor_ID|Distributor_Name|GroupPromo_ID|PromoType_ID|ClassPromo_ID|COA|TITLE|Tgl_Awal|Tgl_AKhir|Total_sales_TaRGET|Background|promo_mechanisme|claim_mechanisme|claimtradeoff|costofpromo|Type_of_Cost|cost_rasio|status|Complete|tanggal_reco|Jenis_Biaya|Created_by|last_update|Approval1|Approval2|Tgl_approval2|Close|Partial_amount|Kode_budget|alokasi|Value|GroupOutlet_ID|sales_Target|KdPrincipal|level2Name
BP16071404|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE CANDY GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM CANDY|TRANSFER|Uang|973799600|NO DATA|1.383400|Approved|SAPTA|2016-07-29 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:48:00|0|0|BD1602000|100|9737996.00||703890267|MKI|MODERN
BP16071413|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT PF|SPONSORSHIP PF|601.4305|SPONSORSHIP CANDY GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|492716247|UNTUK MENINGKATKAN PENJUALAN|SPONSORSHIP CANDY|TRANSFER|Uang|1150000000|NO DATA|2.334000|Approved|SAPTA|2016-07-29 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:48:00|0|0|BD1602000|100|11500000.00||492716247|MKI|MODERN
BP16071135|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|438247809|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM CANDY|TRANSFER|Uang|91542800|NO DATA|.208800|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|915428.00||438247809|MKI|MODERN
BP16071171|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|438247809|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT CANDY|TRANSFER|Uang|36617100|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|366171.00||438247809|MKI|MODERN
BP16071210|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE CANDY HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|438247809|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM CANDY|TRANSFER|Uang|8333300|NO DATA|.019000|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|83333.00||438247809|MKI|MODERN
BP16071227|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|PENALTY SERVICE LEVEL|601.4406|PENALTY SERVICE LEVEL CANDY HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|438247809|TRADING TERM|PENALTY YANG DIKENAKAN ATAS PENGIRIMAN BARANG KARENA TIDAK SESUAI PO YANG DIKELUARKAN CANDY|TRANSFER|Uang|27390500|NO DATA|.062500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:48:00|0|0|BD1602000|100|273905.00||438247809|MKI|MODERN
BP16071136|2016-07-29 00:00:00|NO DATA|KA00015|INDOGROSIR|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY INDOGROSIR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|777370235|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM CANDY|TRANSFER|Uang|64952000|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|649520.00||777370235|MKI|MODERN
BP16071172|2016-07-29 00:00:00|NO DATA|KA00015|INDOGROSIR|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY INDOGROSIR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|777370235|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT CANDY|TRANSFER|Uang|64952000|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|649520.00||777370235|MKI|MODERN
BP16071418|2016-07-29 00:00:00|NO DATA|KA00015|INDOGROSIR|KA|TT PF|PF REGULAR|601.4301|PROMOTION COST CANDY INDOGROSIR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|2687026002|TRADING TERM|PROMOTION COST CANDY|TRANSFER|Uang|2500000000|NO DATA|.930300|Approved|SAPTA|2016-07-29 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:48:00|0|0|BD1602000|100|25000000.00||2687026002|MKI|MODERN
BP16071137|2016-07-29 00:00:00|NO DATA|KA00018|LOTTEMART HYPER|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY LOTTEMART HYPER 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|197209972|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM CANDY|TRANSFER|Uang|8786700|NO DATA|.044500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|87867.00||197209972|MKI|MODERN
BP16071185|2016-07-29 00:00:00|NO DATA|KA00018|LOTTEMART HYPER|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY LOTTEMART HYPER 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|197209972|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT CANDY|TRANSFER|Uang|8786700|NO DATA|.044500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|87867.00||197209972|MKI|MODERN
BP16071139|2016-07-29 00:00:00|NO DATA|KA00019|LOTTEMART WHOLE|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY LOTTEMART WHOLE 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|805952531|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM CANDY|TRANSFER|Uang|101010200|NO DATA|.125300|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1010102.00||805952531|MKI|MODERN
BP16071186|2016-07-29 00:00:00|NO DATA|KA00019|LOTTEMART WHOLE|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY LOTTEMART WHOLE 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|805952531|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT CANDY|TRANSFER|Uang|67340100|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|673401.00||805952531|MKI|MODERN
BP16071140|2016-07-29 00:00:00|NO DATA|KA00021|MATAHARI|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY MATAHARI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|344300289|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM CANDY|TRANSFER|Uang|111614500|NO DATA|.324100|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1116145.00||344300289|MKI|MODERN
BP16071187|2016-07-29 00:00:00|NO DATA|KA00021|MATAHARI|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY MATAHARI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|344300289|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT CANDY|TRANSFER|Uang|55807200|NO DATA|.162000|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|558072.00||344300289|MKI|MODERN
BP16071211|2016-07-29 00:00:00|NO DATA|KA00021|MATAHARI|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE CANDY MATAHARI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|344300289|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM CANDY|TRANSFER|Uang|625000000|NO DATA|1.815200|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|6250000.00||344300289|MKI|MODERN
BP16071141|2016-07-29 00:00:00|NO DATA|KA00024|RAMAYANA|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY RAMAYANA 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|345058994|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM CANDY|TRANSFER|Uang|28830900|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|288309.00||345058994|MKI|MODERN
BP16071189|2016-07-29 00:00:00|NO DATA|KA00024|RAMAYANA|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY RAMAYANA 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|345058994|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT CANDY|TRANSFER|Uang|28830900|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|288309.00||345058994|MKI|MODERN
BP16071129|2016-07-29 00:00:00|NO DATA|KA00026|SAT|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE CANDY SAT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|3039860264|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM CANDY|TRANSFER|Uang|362199800|NO DATA|.119100|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|3621998.00||3039860264|MKI|MODERN
BP16071167|2016-07-29 00:00:00|NO DATA|KA00026|SAT|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE CANDY SAT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|3039860264|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT CANDY|TRANSFER|Uang|181099900|NO DATA|.059500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1810999.00||3039860264|MKI|MODERN
BP16071205|2016-07-29 00:00:00|NO DATA|KA00026|SAT|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE CANDY SAT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|3039860264|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM CANDY|TRANSFER|Uang|83333300|NO DATA|.027400|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|833333.00||3039860264|MKI|MODERN
BP16071235|2016-07-29 00:00:00|NO DATA|KA00026|SAT|KA|TT PF|DISPLAY PF|601.4302|SEWA CANDY SAT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|2687026002|UNTUK MENINGKATKAN PENJUALAN|PEMAJANGAN PRODUK DI ACCOUNT, PRODUKNYA ADALAH CANDY|TRANSFER|Uang|756186600|NO DATA|.281400|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:48:00|0|0|BD1602000|100|7561866.00||2687026002|MKI|MODERN
BP16071237|2016-07-29 00:00:00|NO DATA|Nasional KA|Nasional|Nasional KA|BIAYA ON TOP BUDGET|OTB LAIN-LAIN|601.4506|SELISIH HARGA ALL PIA ALL ACCOUNT 01 MAR - 31 DES 2016|2016-03-01 00:00:00|2016-12-31 00:00:00|1000000|UNTUK MENINGKATKAN PENJUALAN|SELISIH HARGA ALL PIA|TRANSFER|Uang|300000000|NO DATA|300.000000|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:50:00|0|0|BD1602000|100|3000000.00||1000000|MKI|MODERN
BP16071420|2016-07-29 00:00:00|NO DATA|Nasional KA|Nasional|Nasional KA|BIAYA ON TOP BUDGET|OTB LAIN-LAIN|601.4506|BOOSTER ALL MKI ALL ACCOUNT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|30000000|UNTUK MENINGKATKAN PENJUALAN|BOOSTER ALL MKI|TRANSFER|Uang|3000000000|NO DATA|100.000000|Approved|SAPTA|2016-07-29 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:50:00|0|0|BD1602000|100|30000000.00||30000000|MKI|MODERN
BP16071144|2016-07-29 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT ALFA MIDI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1216056054|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM SNACKIT|TRANSFER|Uang|203211400|NO DATA|.167100|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|2032114.00||1216056054|MKI|MODERN
BP16071192|2016-07-29 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT ALFA MIDI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1216056054|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT SNACKIT|TRANSFER|Uang|101605700|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1016057.00||1216056054|MKI|MODERN
BP16071213|2016-07-29 00:00:00|NO DATA|KA00001|ALFA MIDI|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT ALFA MIDI 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1216056054|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM SNACKIT|TRANSFER|Uang|125000000|NO DATA|.102700|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1250000.00||1216056054|MKI|MODERN
BP16071146|2016-07-29 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT CARREFOUR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM SNACKIT|TRANSFER|Uang|790937400|NO DATA|.535500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|7909374.00||1476789825|MKI|MODERN
BP16071193|2016-07-29 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT CARREFOUR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT SNACKIT|TRANSFER|Uang|143806800|NO DATA|.097300|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1438068.00||1476789825|MKI|MODERN
BP16071214|2016-07-29 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT CARREFOUR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM SNACKIT|TRANSFER|Uang|175000000|NO DATA|.118500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1750000.00||1476789825|MKI|MODERN
BP16071229|2016-07-29 00:00:00|NO DATA|KA00003|CARREFOUR|KA|TT NON PF|PENALTY SERVICE LEVEL|601.4406|PENALTY SERVICE LEVEL SNACKIT CARREFOUR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|1476789825|TRADING TERM|PENALTY YANG DIKENAKAN ATAS PENGIRIMAN BARANG KARENA TIDAK SESUAI PO YANG DIKELUARKAN SNACKIT|TRANSFER|Uang|107570900|NO DATA|.072800|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:49:00|0|0|BD1602000|100|1075709.00||1476789825|MKI|MODERN
BP16071147|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM SNACKIT|TRANSFER|Uang|147031200|NO DATA|.208800|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1470312.00||703890267|MKI|MODERN
BP16071194|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT SNACKIT|TRANSFER|Uang|58812500|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|588125.00||703890267|MKI|MODERN
BP16071216|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM SNACKIT|TRANSFER|Uang|125000000|NO DATA|.177500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1250000.00||703890267|MKI|MODERN
BP16071230|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|PENALTY SERVICE LEVEL|601.4406|PENALTY SERVICE LEVEL SNACKIT GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM|PENALTY YANG DIKENAKAN ATAS PENGIRIMAN BARANG KARENA TIDAK SESUAI PO YANG DIKELUARKAN SNACKIT|TRANSFER|Uang|43993100|NO DATA|.062400|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:49:00|0|0|BD1602000|100|439931.00||703890267|MKI|MODERN
BP16071402|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|703890267|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM SNACKIT|TRANSFER|Uang|2026200300|NO DATA|2.878500|Approved|SAPTA|2016-07-29 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:49:00|0|0|BD1602000|100|20262003.00||703890267|MKI|MODERN
BP16071414|2016-07-29 00:00:00|NO DATA|KA00011|GIANT|KA|TT PF|PF REGULAR|601.4301|PROMOTION COST SNACKIT GIANT 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|6865561|TRADING TERM|PROMOTION COST SNACKIT|TRANSFER|Uang|686556100|NO DATA|100.000000|Approved|SAPTA|2016-07-29 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:49:00|0|0|BD1602000|100|6865561.00||6865561|MKI|MODERN
BP16071149|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM SNACKIT|TRANSFER|Uang|118473800|NO DATA|.208800|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|1184738.00||567176127|MKI|MODERN
BP16071196|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|INSENTIF REBATE|601.4402|INSENTIF REBATE SNACKIT HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM|PENCAPAIAN ATAS TARGET YANG DITETAPKAN DALAM TRADING TERM YANG BERHAK DITERIMA OLEH ACCOUNT SNACKIT|TRANSFER|Uang|47389500|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|473895.00||567176127|MKI|MODERN
BP16071217|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|STORE FEE|601.4403|OPENING NEW STORE SNACKIT HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM|BIAYA YANG DIKELUARKAN OLEH PERUSAHAAN BILA ACCOUNT MELAKUKAN OPENING NEW STORE ATAU RELAUNCH DAN TERTERA DALAM TRADING TERM SNACKIT|TRANSFER|Uang|8333300|NO DATA|.014600|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:49:00|0|0|BD1602000|100|83333.00||567176127|MKI|MODERN
BP16071231|2016-07-29 00:00:00|NO DATA|KA00013|HERO|KA|TT NON PF|PENALTY SERVICE LEVEL|601.4406|PENALTY SERVICE LEVEL SNACKIT HERO 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|567176127|TRADING TERM|PENALTY YANG DIKENAKAN ATAS PENGIRIMAN BARANG KARENA TIDAK SESUAI PO YANG DIKELUARKAN SNACKIT|TRANSFER|Uang|35448500|NO DATA|.062400|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:49:00|0|0|BD1602000|100|354485.00||567176127|MKI|MODERN
BP16071150|2016-07-29 00:00:00|NO DATA|KA00015|INDOGROSIR|KA|TT NON PF|FIXED REBATE|601.4401|FIX REBATE SNACKIT INDOGROSIR 01 JAN - 31 DES 2016|2016-01-01 00:00:00|2016-12-31 00:00:00|615437651|TRADING TERM|REBATE YG DIPEROLEH ACCOUNT BERDASARKAN TOTAL PENJUALAN & TERTERA DITRADING TERM SNACKIT|TRANSFER|Uang|51421900|NO DATA|.083500|Approved|SAPTA|2016-07-28 00:00:00|J|Yuni|Forry.Handoko|FORRY|SAPTA|2016-07-29 17:47:00|0|0|BD1602000|100|514219.00||615437651|MKI|MODERN
